,id,title,categories,date,closed,date_closed,geometries,year
178,EONET_4283,Tropical Storm Dalila,Severe Storms,2019-07-23,True,2019-07-25,"{'type': 'Point', 'coordinates': [-117.3, 18.0]}",2019
179,EONET_4301,"Wildfire - Yakima Valley [Left Hand Fire], Washington, United States",Wildfires,2019-07-23,True,2019-08-15,"{'type': 'Point', 'coordinates': [-120.993, 46.933]}",2019
180,EONET_4290,Midas Fire,Wildfires,2019-07-22,True,2019-07-26,"{'type': 'Point', 'coordinates': [-116.808, 41.165]}",2019
181,EONET_4285,Wildfires - South Africa,Wildfires,2019-07-22,False,,"{'type': 'Point', 'coordinates': [23.97728, -29.67378]}",2019
182,EONET_4284,Wildfires - Portugal,Wildfires,2019-07-22,False,,"{'type': 'Point', 'coordinates': [-8.16565, 40.05265]}",2019
183,EONET_4288,Horse Fire,Wildfires,2019-07-22,True,2019-07-24,"{'type': 'Point', 'coordinates': [-116.44, 40.134]}",2019
184,EONET_4291,Round Butte Fire,Wildfires,2019-07-21,True,2019-08-07,"{'type': 'Point', 'coordinates': [-119.291, 43.163]}",2019
185,EONET_4282,"Wildfires - Flagstaff [Museum Fire], Arizona",Wildfires,2019-07-21,True,2019-10-24,"{'type': 'Point', 'coordinates': [-111.639, 35.263]}",2019
186,EONET_4309,"Masaya Volcano, Nicaragua",Volcanoes,2019-07-21,True,2019-07-21,"{'type': 'Point', 'coordinates': [-86.161, 11.984]}",2019
187,EONET_4334,"Karangetang Volcano, Indonesia",Volcanoes,2019-07-20,False,,"{'type': 'Point', 'coordinates': [125.4, 2.78]}",2019
188,EONET_4281,"Wildfire HWF133-2019 High Level, Alberta, Canada",Wildfires,2019-07-19,True,2019-07-26,"{'type': 'Point', 'coordinates': [-114.793333, 58.86]}",2019
189,EONET_4296,"Wildfire HWF132-2019 High Level, Alberta, Canada",Wildfires,2019-07-19,True,2019-10-01,"{'type': 'Point', 'coordinates': [-115.559167, 58.927483]}",2019
190,EONET_4292,"Wildfire MWF063-2019 Fort McMurray, Alberta, Canada",Wildfires,2019-07-19,True,2019-07-26,"{'type': 'Point', 'coordinates': [-110.6879, 59.602517]}",2019
191,EONET_4270,Wildfires - Central and Northern Israel,Wildfires,2019-07-18,False,,"{'type': 'Point', 'coordinates': [35.0647, 32.588]}",2019
192,EONET_4287,"Wildfire MWF056-2019 Fort McMurray, Alberta, Canada",Wildfires,2019-07-18,True,2019-07-26,"{'type': 'Point', 'coordinates': [-111.083183, 59.348817]}",2019
193,EONET_4272,"Wildfire MWF055-2019 Fort McMurray, Alberta, Canada",Wildfires,2019-07-17,True,2019-07-22,"{'type': 'Point', 'coordinates': [-110.960983, 59.397383]}",2019
194,EONET_4271,"Wildfire MWF054-2019 Fort McMurray, Alberta, Canada",Wildfires,2019-07-17,True,2019-07-26,"{'type': 'Point', 'coordinates': [-110.925533, 59.367667]}",2019
195,EONET_4277,"Wildfire MWF052-2019 Fort McMurray, Alberta, Canada",Wildfires,2019-07-17,True,2019-07-26,"{'type': 'Point', 'coordinates': [-110.0793, 58.799883]}",2019
196,EONET_4276,"Wildfire MWF051-2019 Fort McMurray, Alberta, Canada",Wildfires,2019-07-17,True,2019-07-26,"{'type': 'Point', 'coordinates': [-110.3389, 58.639133]}",2019
197,EONET_4268,"Wildfire - Sardinia, Italy",Wildfires,2019-07-17,True,2019-07-17,"{'type': 'Point', 'coordinates': [8.9824, 40.09573]}",2019
198,EONET_4267,Tropical Storm Danas,Severe Storms,2019-07-16,True,2019-07-21,"{'type': 'Point', 'coordinates': [123.5, 17.3]}",2019
199,EONET_4306,Peavine Canyon Fire,Wildfires,2019-07-16,True,2019-08-28,"{'type': 'Point', 'coordinates': [-109.857, 37.723]}",2019
200,EONET_4266,"Wildfires - Northern Ontario, Canada ",Wildfires,2019-07-15,False,,"{'type': 'Point', 'coordinates': [-87.32528, 52.51897]}",2019
201,EONET_4265,"Wildfire - Sierra de Gador, Spain",Wildfires,2019-07-15,False,,"{'type': 'Point', 'coordinates': [-2.43157, 36.93784]}",2019
202,EONET_4273,Cellar Fire,Wildfires,2019-07-14,True,2019-08-15,"{'type': 'Point', 'coordinates': [-112.488, 34.243]}",2019
203,EONET_4340,Granite Gulch Fire,Wildfires,2019-07-14,True,2019-10-24,"{'type': 'Point', 'coordinates': [-117.431, 45.188]}",2019
204,EONET_4280,Francisquito Fire,Wildfires,2019-07-13,True,2019-08-16,"{'type': 'Point', 'coordinates': [-106.207, 36.449]}",2019
205,EONET_4279,Roberts Fire,Wildfires,2019-07-13,True,2019-09-05,"{'type': 'Point', 'coordinates': [-107.406, 33.61]}",2019
206,EONET_4278,Hart Fire,Wildfires,2019-07-12,True,2019-08-15,"{'type': 'Point', 'coordinates': [-111.191, 34.533]}",2019
207,EONET_4319,Castle Fire,Wildfires,2019-07-12,True,2019-09-05,"{'type': 'Point', 'coordinates': [-112.228, 36.531]}",2019
208,EONET_4263,Hurricane Barry,Severe Storms,2019-07-12,True,2019-07-15,"{'type': 'Point', 'coordinates': [-89.4, 27.9]}",2019
209,EONET_4258,"Wildfire - Central Valley, Maui, Hawaii - United States",Wildfires,2019-07-11,False,,"{'type': 'Point', 'coordinates': [-156.48825, 20.83549]}",2019
210,EONET_4274,Newman Fire,Wildfires,2019-07-11,True,2019-08-05,"{'type': 'Point', 'coordinates': [-111.525, 35.023]}",2019
211,EONET_4264,Shady Fire,Wildfires,2019-07-10,True,2019-10-03,"{'type': 'Point', 'coordinates': [-115.019, 44.517]}",2019
212,EONET_4269,"Reventador Volcano, Ecuador",Volcanoes,2019-07-10,False,,"{'type': 'Point', 'coordinates': [-77.65, -0.07]}",2019
213,EONET_4275,Bear Fire,Wildfires,2019-07-09,True,2019-08-05,"{'type': 'Point', 'coordinates': [-107.984, 33.576]}",2019
214,EONET_4323,Chalkyitsik Complex Fire,Wildfires,2019-07-09,True,2019-08-28,"{'type': 'Point', 'coordinates': [-143.059, 66.546]}",2019
215,EONET_4348,"SW Tagish Lake Fire, British Columbia, Canada",Wildfires,2019-07-09,True,2019-08-20,"{'type': 'Point', 'coordinates': [-134.3714905, 59.4300652]}",2019
216,EONET_4255,"Wildfire - Evia Island, Greece ",Wildfires,2019-07-05,False,,"{'type': 'Point', 'coordinates': [23.75009, 38.49125]}",2019
217,EONET_4259,"Wildfire MB-EA061, Manitoba, Canada",Wildfires,2019-07-05,True,2019-08-26,"{'type': 'Point', 'coordinates': [-95.6114, 52.6403]}",2019
218,EONET_4250,"Wildfire - Ludwigslust-Parchim District, Germany",Wildfires,2019-07-02,True,2019-07-08,"{'type': 'Point', 'coordinates': [11.48014, 53.45414]}",2019
219,EONET_4261,Woodrow Fire,Wildfires,2019-07-02,True,2019-07-26,"{'type': 'Point', 'coordinates': [-108.524, 33.211]}",2019
220,EONET_4406,Barren Hill Fire,Wildfires,2019-07-01,True,2019-10-17,"{'type': 'Point', 'coordinates': [-114.983, 46.237]}",2019
221,EONET_4248,"Wildfire MB-EA049, Manitoba, Canada",Wildfires,2019-07-01,True,2019-08-09,"{'type': 'Point', 'coordinates': [-95.7575, 51.9461]}",2019
222,EONET_4257,"Wildfire MB-EA053, Manitoba, Canada",Wildfires,2019-07-01,True,2019-08-09,"{'type': 'Point', 'coordinates': [-96.2197, 51.8378]}",2019
223,EONET_4254,Whiting Knoll Fire,Wildfires,2019-06-30,True,2019-08-15,"{'type': 'Point', 'coordinates': [-109.58, 34.164]}",2019
224,EONET_4246,Tropical Cyclone Barbara,Severe Storms,2019-06-30,True,2019-07-11,"{'type': 'Point', 'coordinates': [-108.2, 10.2]}",2019
225,EONET_4249,"Wildfire MB-NE034, Manitoba, Canada",Wildfires,2019-06-30,True,2019-07-28,"{'type': 'Point', 'coordinates': [-93.8428, 54.0708]}",2019
226,EONET_4251,Miller Fire,Wildfires,2019-06-29,True,2019-08-15,"{'type': 'Point', 'coordinates': [-109.027, 31.449]}",2019
227,EONET_4256,South Fire,Wildfires,2019-06-29,True,2019-08-01,"{'type': 'Point', 'coordinates': [-107.97, 33.23]}",2019
228,EONET_4245,Wildfires - Central Spain,Wildfires,2019-06-29,True,2019-07-08,"{'type': 'Point', 'coordinates': [-3.42933, 40.02739]}",2019
229,EONET_4244,"Wildfire - Shovel Creek Fire (North Star), Alaska, United States ",Wildfires,2019-06-29,False,,"{'type': 'Point', 'coordinates': [-147.78555, 64.90383]}",2019
230,EONET_4262,Black Fire,Wildfires,2019-06-29,True,2019-08-05,"{'type': 'Point', 'coordinates': [-107.905, 33.164]}",2019
231,EONET_4247,Tropical Cyclone 04W,Severe Storms,2019-06-29,True,2019-06-29,"{'type': 'Point', 'coordinates': [131.7, 14.5]}",2019
232,EONET_4260,"Wildfire MB-NW011, Manitoba, Canada",Wildfires,2019-06-29,True,2019-07-16,"{'type': 'Point', 'coordinates': [-99.5678, 52.6269]}",2019
233,EONET_4238,"Wildfire - Torre de lEspanyol, Spain",Wildfires,2019-06-27,True,2019-07-03,"{'type': 'Point', 'coordinates': [0.62597, 41.19232]}",2019
234,EONET_4253,"Semeru Volcano, Indonesia",Volcanoes,2019-06-26,False,,"{'type': 'Point', 'coordinates': [112.922, -8.108]}",2019
235,EONET_4235,"Ulawun Volcano, Papua New Guinea",Volcanoes,2019-06-26,False,,"{'type': 'Point', 'coordinates': [151.33, -5.05]}",2019
236,EONET_4233,"Rock Fire, California",Wildfires,2019-06-25,True,2019-06-27,"{'type': 'Point', 'coordinates': [-121.28312, 37.46577]}",2019
237,EONET_4234,"Lonoak Fire, California",Wildfires,2019-06-25,True,2019-06-26,"{'type': 'Point', 'coordinates': [-120.94771, 36.28426]}",2019
238,EONET_4236,Topical Storm Alvin,Severe Storms,2019-06-25,True,2019-06-30,"{'type': 'Point', 'coordinates': [-106.8, 15.6]}",2019
239,EONET_4252,"Ubinas Volcano, Peru",Volcanoes,2019-06-24,False,,"{'type': 'Point', 'coordinates': [-70.903, -16.355]}",2019
240,EONET_4232,"Raikoke Volcano, Russia",Volcanoes,2019-06-22,True,2019-07-01,"{'type': 'Point', 'coordinates': [153.241, 48.291]}",2019
241,EONET_4240,Nugget Creek Fire,Wildfires,2019-06-21,True,2019-08-16,"{'type': 'Point', 'coordinates': [-146.555, 64.874]}",2019
242,EONET_4242,Hess Creek Fire,Wildfires,2019-06-21,True,2019-08-27,"{'type': 'Point', 'coordinates': [-148.359, 65.699]}",2019
243,EONET_4237,Shovel Creek Fire,Wildfires,2019-06-21,True,2019-08-16,"{'type': 'Point', 'coordinates': [-148.415, 64.987]}",2019
244,EONET_4231,Badger Springs Fire,Wildfires,2019-06-21,True,2019-07-08,"{'type': 'Point', 'coordinates': [-112.1, 34.231]}",2019
245,EONET_4243,Doe Canyon Fire,Wildfires,2019-06-20,True,2019-08-15,"{'type': 'Point', 'coordinates': [-108.682, 37.72]}",2019
246,EONET_4230,Pine Lodge Fire,Wildfires,2019-06-19,True,2019-08-12,"{'type': 'Point', 'coordinates': [-105.244, 33.624]}",2019
247,EONET_4241,Skull Flat  Fire,Wildfires,2019-06-18,True,2019-07-30,"{'type': 'Point', 'coordinates': [-112.513, 38.283]}",2019
248,EONET_4228,"Pacaya Volcano, Guatemala",Volcanoes,2019-06-18,False,,"{'type': 'Point', 'coordinates': [-90.601, 14.382]}",2019
249,EONET_4227,"Sangeang Api Volcano, Indonesia",Volcanoes,2019-06-17,False,,"{'type': 'Point', 'coordinates': [119.07, -8.2]}",2019
250,EONET_4223,"Wildfire LWF123-2019 Lac La Biche, Alberta, Canada",Wildfires,2019-06-16,True,2019-07-26,"{'type': 'Point', 'coordinates': [-111.1708, 56.102367]}",2019
251,EONET_4226,"Wildfire MB-NE020, Manitoba, Canada",Wildfires,2019-06-15,True,2019-07-30,"{'type': 'Point', 'coordinates': [-97.1003, 53.4006]}",2019
252,EONET_4225,"Wildfire MB-NE019, Manitoba, Canada",Wildfires,2019-06-13,True,2019-08-28,"{'type': 'Point', 'coordinates': [-96.1497, 53.5333]}",2019
253,EONET_4220,"McMillan Fire, California",Wildfires,2019-06-12,True,2019-06-17,"{'type': 'Point', 'coordinates': [-120.41128, 35.66318]}",2019
254,EONET_4219,"Piton de la Fournaise Volcano, Réunion (France)",Volcanoes,2019-06-11,True,2019-08-15,"{'type': 'Point', 'coordinates': [55.708, -21.244]}",2019
255,EONET_4216,Tropical Cyclone Vayu,Severe Storms,2019-06-10,True,2019-06-21,"{'type': 'Point', 'coordinates': [70.8, 13.3]}",2019
256,EONET_4214,"Wildfire - NW of Safford, Arizona - United States",Wildfires,2019-06-09,True,2019-06-13,"{'type': 'Point', 'coordinates': [-110.199515795, 33.015780579]}",2019
257,EONET_4212,"Sand Fire, California",Wildfires,2019-06-08,True,2019-06-17,"{'type': 'Point', 'coordinates': [-122.23922, 38.88978]}",2019
258,EONET_4224,"West Butte Fire, California",Wildfires,2019-06-08,True,2019-06-17,"{'type': 'Point', 'coordinates': [-121.85906, 39.28926]}",2019
259,EONET_4218,Woodbury Fire,Wildfires,2019-06-08,True,2019-08-28,"{'type': 'Point', 'coordinates': [-111.199, 33.409]}",2019
260,EONET_4213,"Wildfire MB-EA027, Manitoba, Canada",Wildfires,2019-06-08,True,2019-06-22,"{'type': 'Point', 'coordinates': [-96.5164, 51.5144]}",2019
261,EONET_4211,Mountain Fire,Wildfires,2019-06-07,True,2019-07-10,"{'type': 'Point', 'coordinates': [-111.754, 33.871]}",2019
262,EONET_4229,Gurule Fire,Wildfires,2019-06-07,True,2019-06-26,"{'type': 'Point', 'coordinates': [-106.269, 36.502]}",2019
263,EONET_4221,Elk Fire,Wildfires,2019-06-06,True,2019-07-01,"{'type': 'Point', 'coordinates': [-108.251, 33.999]}",2019
264,EONET_4215,Spring Fire,Wildfires,2019-06-05,True,2019-07-10,"{'type': 'Point', 'coordinates': [-107.897, 33.499]}",2019
265,EONET_4222,Swan Lake Fire,Wildfires,2019-06-05,True,2019-10-24,"{'type': 'Point', 'coordinates': [-150.438, 60.631]}",2019
266,EONET_4209,"Boulder Fire, California",Wildfires,2019-06-05,True,2019-06-11,"{'type': 'Point', 'coordinates': [-119.913717, 35.343761]}",2019
267,EONET_4206,"Wildfire - Brandenburg, Germany",Wildfires,2019-06-04,True,2019-06-08,"{'type': 'Point', 'coordinates': [13.02608, 52.46593]}",2019
268,EONET_4210,243 Command Fire,Wildfires,2019-06-03,True,2019-07-02,"{'type': 'Point', 'coordinates': [-119.898, 46.869]}",2019
269,EONET_4205,"Wildfire - Huelva, Spain",Wildfires,2019-06-03,True,2019-06-06,"{'type': 'Point', 'coordinates': [-6.9397, 37.27087]}",2019
270,EONET_4204,"Wildfire - SE of Palm Springs, California - United States",Wildfires,2019-05-30,True,2019-06-02,"{'type': 'Point', 'coordinates': [-116.143775905, 33.572506261]}",2019
271,EONET_4207,"Wildfire SWF079-2019 Slave Lake, Alberta, Canada",Wildfires,2019-05-30,True,2019-06-14,"{'type': 'Point', 'coordinates': [-113.9738, 56.291167]}",2019
272,EONET_4208,Coldwater Fire,Wildfires,2019-05-30,True,2019-07-19,"{'type': 'Point', 'coordinates': [-111.302, 34.492]}",2019
273,EONET_4203,"Soputan Volcano, Indonesia",Volcanoes,2019-05-30,True,2019-05-28,"{'type': 'Point', 'coordinates': [124.737, 1.112]}",2019
274,EONET_4197,"Wildfire - Valparaíso, Chile",Wildfires,2019-05-28,True,2019-06-01,"{'type': 'Point', 'coordinates': [-71.61106, -33.05071]}",2019
275,EONET_4199,"Wildfire HWF066-2019 High Level, Alberta, Canada",Wildfires,2019-05-27,True,2019-07-26,"{'type': 'Point', 'coordinates': [-117.434033, 59.606867]}",2019
276,EONET_4200,"Black Angus Creek Fire, British Columbia, Canada",Wildfires,2019-05-27,True,2019-06-05,"{'type': 'Point', 'coordinates': [-128.6357269, 59.5710831]}",2019
277,EONET_4198,"Wildfire SWF069-2019 Slave Lake, Alberta, Canada",Wildfires,2019-05-26,True,2019-06-04,"{'type': 'Point', 'coordinates': [-114.3955, 56.409667]}",2019
278,EONET_4202,Memorial Fire,Wildfires,2019-05-26,True,2019-07-15,"{'type': 'Point', 'coordinates': [-79.51, 33.209]}",2019
279,EONET_4239,Lone Mountain Fire,Wildfires,2019-05-26,True,2019-07-15,"{'type': 'Point', 'coordinates': [-105.739, 33.808]}",2019
280,EONET_4196,Wildfires - Central Israel,Wildfires,2019-05-24,True,2019-05-27,"{'type': 'Point', 'coordinates': [34.99872, 31.41316]}",2019
281,EONET_4217,Wildfires - Southeastern Switzerland,Wildfires,2019-05-22,True,2019-06-13,"{'type': 'Point', 'coordinates': [9.18695, 46.70468]}",2019
282,EONET_4192,Subtropical Storm Andrea,Severe Storms,2019-05-21,True,2019-05-22,"{'type': 'Point', 'coordinates': [-68.7, 28.8]}",2019
283,EONET_4195,"Fontas River Fire, British Columbia, Canada",Wildfires,2019-05-21,True,2019-05-30,"{'type': 'Point', 'coordinates': [-120.4293365, 58.204834]}",2019
284,EONET_4190,"Wildfire SWF049-2019 Slave Lake, Alberta, Canada",Wildfires,2019-05-18,True,2019-07-26,"{'type': 'Point', 'coordinates': [-114.40635, 55.716367]}",2019
285,EONET_4191,"Wildfire SWF050-2019 Slave Lake, Alberta, Canada",Wildfires,2019-05-18,True,2019-06-04,"{'type': 'Point', 'coordinates': [-114.544067, 55.655167]}",2019
286,EONET_4201,Maroon Fire,Wildfires,2019-05-16,True,2019-07-10,"{'type': 'Point', 'coordinates': [-111.408, 35.309]}",2019
287,EONET_4187,Wildfires - Latvia,Wildfires,2019-05-16,True,2019-05-19,"{'type': 'Point', 'coordinates': [25.84552, 56.58355]}",2019
288,EONET_4188,Wildfires - Mexico,Wildfires,2019-05-16,True,2019-05-19,"{'type': 'Point', 'coordinates': [-89.818428478, 19.108731512]}",2019
289,EONET_4193,"Sarychev Peak Volcano, Russia",Volcanoes,2019-05-16,True,2019-05-16,"{'type': 'Point', 'coordinates': [153.2, 48.092]}",2019
290,EONET_4182,Wildfires - Southern Switzerland,Wildfires,2019-05-13,True,2019-05-16,"{'type': 'Point', 'coordinates': [8.90377, 46.31447]}",2019
291,EONET_4183,"Wildfire MB-CE038, Manitoba, Canada",Wildfires,2019-05-13,True,2019-05-22,"{'type': 'Point', 'coordinates': [-98.5847, 51.6425]}",2019
292,EONET_4184,"Wildfire MB-CE039, Manitoba, Canada",Wildfires,2019-05-13,True,2019-05-15,"{'type': 'Point', 'coordinates': [-97.6133, 51.2444]}",2019
293,EONET_4185,"Richter Creek Fire, British Columbia, Canada",Wildfires,2019-05-13,True,2019-05-17,"{'type': 'Point', 'coordinates': [-119.6509333, 49.0375666]}",2019
294,EONET_4189,"Wildfire HWF042-2019 High Level, Alberta, Canada",Wildfires,2019-05-12,True,2019-07-26,"{'type': 'Point', 'coordinates': [-117.273167, 58.285283]}",2019
295,EONET_4181,"Wildfire PWF052-2019 Peace River, Alberta, Canada",Wildfires,2019-05-11,True,2019-07-26,"{'type': 'Point', 'coordinates': [-117.928833, 57.087417]}",2019
296,EONET_4180,Tropical Cyclone Ann,Severe Storms,2019-05-11,True,2019-05-19,"{'type': 'Point', 'coordinates': [159.0, -16.3]}",2019
297,EONET_4179,Wildfires - Mexico,Wildfires,2019-05-10,True,2019-05-23,"{'type': 'Point', 'coordinates': [-92.414422489, 17.474261478]}",2019
298,EONET_4176,Tropical Cyclone Lili,Severe Storms,2019-05-09,True,2019-05-15,"{'type': 'Point', 'coordinates': [128.9, -8.7]}",2019
299,EONET_4178,Wildfires - Lithuania and Latvia,Wildfires,2019-05-07,True,2019-05-08,"{'type': 'Point', 'coordinates': [24.7758, 56.08683]}",2019
300,EONET_4177,"Refuge Fire, California",Wildfires,2019-05-07,True,2019-05-09,"{'type': 'Point', 'coordinates': [-119.62762, 35.72057]}",2019
301,EONET_4175,North Atlantic Extra-tropical Cyclone,Severe Storms,2019-05-07,True,2019-05-11,"{'type': 'Point', 'coordinates': [-21.3413, 48.4929]}",2019
302,EONET_4186,"Sinabung Volcano, Indonesia",Volcanoes,2019-05-07,True,2019-06-09,"{'type': 'Point', 'coordinates': [98.392, 3.17]}",2019
303,EONET_4174,"Wildfire MB-CE018, Manitoba, Canada",Wildfires,2019-05-03,True,2019-05-22,"{'type': 'Point', 'coordinates': [-99.1819, 51.7072]}",2019
304,EONET_4170,Wildfires - Mexico,Wildfires,2019-04-30,True,2019-05-20,"{'type': 'Point', 'coordinates': [-90.398270946, 18.358103016]}",2019
305,EONET_4173,Oregon Lakes Fire,Wildfires,2019-04-30,True,2019-06-19,"{'type': 'Point', 'coordinates': [-146.002, 63.906]}",2019
306,EONET_4172,"Wildfire MB-CE015, Manitoba, Canada",Wildfires,2019-04-30,True,2019-05-18,"{'type': 'Point', 'coordinates': [-98.6567, 51.5122]}",2019
307,EONET_4171,"Wildfire MB-CE013, Manitoba, Canada",Wildfires,2019-04-29,True,2019-05-16,"{'type': 'Point', 'coordinates': [-99.4156, 51.8133]}",2019
308,EONET_4169,Tropical Cyclone Fani,Severe Storms,2019-04-27,True,2019-05-08,"{'type': 'Point', 'coordinates': [90.0, 4.5]}",2019
309,EONET_4168,Wildfires - Southern Uruguay,Wildfires,2019-04-26,True,2019-04-27,"{'type': 'Point', 'coordinates': [-56.20421, -33.97474]}",2019
310,EONET_4167,Wildfires - Southern Sweden,Wildfires,2019-04-25,True,2019-04-26,"{'type': 'Point', 'coordinates': [14.67991, 60.4337]}",2019
311,EONET_4165,Wildfires - Southern Norway,Wildfires,2019-04-24,True,2019-04-25,"{'type': 'Point', 'coordinates': [8.79284, 61.89098]}",2019
312,EONET_4166,"Wildfire MB-CE010, Manitoba, Canada",Wildfires,2019-04-24,True,2019-05-11,"{'type': 'Point', 'coordinates': [-98.3747, 51.7739]}",2019
313,EONET_4162,Tropical Cyclone Kenneth,Severe Storms,2019-04-23,True,2019-04-30,"{'type': 'Point', 'coordinates': [49.8, -10.3]}",2019
314,EONET_4163,Tropical Cyclone Lorna,Severe Storms,2019-04-23,True,2019-05-04,"{'type': 'Point', 'coordinates': [81.9, -8.6]}",2019
315,EONET_4161,Wildfires - Switzerland,Wildfires,2019-04-22,True,2019-04-23,"{'type': 'Point', 'coordinates': [8.85893, 46.47117]}",2019
316,EONET_4160,"Asosan Volcano, Japan",Volcanoes,2019-04-16,False,,"{'type': 'Point', 'coordinates': [131.104, 32.884]}",2019
317,EONET_4164,"Wildfire MB-CE001, Manitoba, Canada",Wildfires,2019-04-14,True,2019-04-15,"{'type': 'Point', 'coordinates': [-98.2422, 51.1922]}",2019
